AND
Heights:,126.8688,109.2959,112.7825,64.80582,119.9419,107.7617,319.5196,179.355,144.86,130.4019,120.5463,106.3671
Widths:,100.5242,102.6647,74.87747,46.81787,87.99268,82.23285,266.2354,111.4989,100.3296,77.52386,72.81482,69.42902
Ratios (width/height):,0.792347685168,0.939328007729,0.663910358433,0.722433108631,0.73362753133,0.763099041682,0.833236521328,0.621665969725,0.692596990197,0.594499466649,0.604040273322,0.652730214512
Perfect Ratio:,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
XNOR
Heights:,93.95448,113.2475,87.72499,97.90601,117.9893,124.4048
Widths:,139.3639,142.0882,130.8021,138.5467,147.6534,170.6926
Ratios (width/height):,1.48331298305,1.25466963951,1.49104719191,1.41509903222,1.25141347563,1.37207406788
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0
XOR
Heights:,113.4334,101.7181,94.60532,132.308,117.8034,151.7404,132.9123,96.60437
Widths:,130.5686,111.4989,109.5141,131.4636,123.4077,148.0425,124.8478,114.8848
Ratios (width/height):,1.15105956447,1.09615594471,1.15758923494,0.993617921819,1.0475733298,0.975630089284,0.939324652421,1.1892298454
Perfect Ratio:,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
NAND
Heights:,140.769,173.5879,274.9366,204.924,99.11478,116.1763,193.2552,167.4073
Widths:,144.2286,151.2527,165.5555,111.8492,95.4649,95.89301,144.3065,190.7352
Ratios (width/height):,1.02457643373,0.871332045609,0.60215882498,0.545808202065,0.96317521968,0.825409399335,0.746714706771,1.13934816463
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NOT
Heights:,54.29927,60.15689,67.68811,57.73941,53.60202,51.78885,61.13321,45.46635,47.65134,48.58112
Widths:,51.95499,80.9097,74.44943,67.67767,68.49503,57.55911,68.495,53.16147,62.46274,54.36792
Ratios (width/height):,0.95682667557,1.34497810641,1.09988933064,1.17212264552,1.27784419319,1.11141896373,1.12042210772,1.16924868612,1.31082861468,1.11911623281
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR
Heights:,96.32541,82.28574,149.8344,154.5298,82.98303,172.4746,92.97825,97.5806,86.60919,81.40242,157.4586,141.048,73.03438,78.00873
Widths:,81.92157,91.53424,129.1675,153.2186,93.052,152.4791,92.0401,81.68802,77.87411,65.30374,114.1065,96.94379,94.95895,79.19733
Ratios (width/height):,0.85046687058,1.11239493015,0.862068390169,0.991514905216,1.12133770001,0.884066987255,0.989910005835,0.837133815533,0.899143728281,0.802233397975,0.724676200601,0.687310631842,1.30019519574,1.01523675619
Perfect Ratio:,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333
NOR
Heights:,69.68716,94.04745,95.95351,63.08572
Widths:,120.917,96.86591,110.3314,103.0149
Ratios (width/height):,1.73514030418,1.02996848931,1.14984225173,1.63293531405
Perfect Ratio:,0.833333333333,0.833333333333,0.833333333333,0.833333333333
