AND
Heights:,101.8576,51.69589,71.96519,66.57239,96.83676,97.7666,117.9428,119.8954,75.9632,85.77237,134.1676,70.10559,106.2741,109.8537
Widths:,90.0943,39.26791,52.1106,47.8298,68.84534,60.40015,68.53394,84.06195,32.0681,34.63666,66.9382,31.87347,45.6893,52.61652
Ratios (width/height):,0.884512299524,0.759594428106,0.72410841964,0.718463014472,0.71094220831,0.617799432526,0.581077776685,0.701127399383,0.422153095183,0.403820717557,0.498914790158,0.454649479449,0.429919425335,0.478969028808
Perfect Ratio:,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
XNOR
Heights:,151.3685,160.1085,134.5859,122.3129,152.3447,139.8393
Widths:,161.5859,165.9058,160.7686,176.1021,176.1411,209.4935
Ratios (width/height):,1.06750017342,1.03620857106,1.19454266755,1.43976718727,1.1562010362,1.49810174965
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0
XOR
Heights:,138.9095,199.2059,142.7215,128.4494,109.2959,218.8242,161.0383,130.8668,142.1172,217.2901
Widths:,124.1472,164.6604,124.225,151.4284,113.9118,172.4439,145.8632,131.6194,176.4135,115.7798
Ratios (width/height):,0.893727210882,0.82658395158,0.870401446173,1.17889534712,1.04223305723,0.78804766566,0.905767137383,1.00575088563,1.24132406211,0.532835136069
Perfect Ratio:,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
NAND
Heights:,60.3894,66.99091,73.12726,130.309,107.9477,254.5743,151.0431,132.8658,126.8688
Widths:,13.81567,78.88593,62.11249,100.6409,90.0943,98.15021,89.16022,83.94525,109.7866
Ratios (width/height):,0.22877640778,1.17756170203,0.84937532187,0.772325012087,0.834610649416,0.385546420043,0.590296544496,0.631804798526,0.865355390766
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NOT
Heights:,66.66541,42.72351,31.5661,51.97491,42.39806,46.62857,65.92149,53.09061,72.47653,77.3114,84.65671,29.70648,52.20731,43.14191,49.04599
Widths:,79.6254,68.06687,44.17151,63.20219,52.26636,64.48645,88.80988,61.6066,3.307983,73.94345,82.69989,50.43719,62.42395,59.58292,71.91974
Ratios (width/height):,1.19440351451,1.59319470708,1.39933377896,1.21601345726,1.2327535741,1.38298150683,1.34720680616,1.16040482488,0.0456421271824,0.956436566923,0.976885234496,1.69785144521,1.19569366819,1.38109137959,1.46637349965
Perfect Ratio:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR
Heights:,195.6726,184.6083,106.4136,115.107,123.1961,189.5361,69.03632,172.5211,106.7855,102.555,103.4383,151.9264,109.4818,138.5841,80.51913
Widths:,123.4077,102.8203,134.2657,95.42599,124.3807,140.6093,53.90094,74.21588,91.53421,101.2246,100.4464,73.04828,83.595,113.6004,80.59836
Ratios (width/height):,0.630684623192,0.556964665186,1.26173440237,0.82901986847,1.00961556413,0.741860257756,0.78076206843,0.430184365854,0.857178268585,0.987027448686,0.971075510715,0.480813604482,0.763551567475,0.819721742971,1.00098398977
Perfect Ratio:,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333,0.770833333333
NOR
Heights:,121.3366,127.5661,79.40341,116.1297,99.76561
Widths:,92.1958,124.4196,88.18729,96.9826,105.5445
Ratios (width/height):,0.759835037408,0.975334356071,1.11062346063,0.835123142486,1.05792466963
Perfect Ratio:,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333
